* description: Population SSPs data: use past data from 'Population WDI data completed with Population UN_PopDiv data completed with Population MI data', then the growth rates from the Wolrld Bank's PEAP until 2026, and then the growth rates from 'Population SSPs data completed with Population UN_PopDiv data completed with Population MI data'. || Population SDPs data: use past data from 'Population WDI data completed with Population UN_PopDiv data completed with Population MI data', then the growth rates from the Wolrld Bank's PEAP until 2026, and then the growth rates from 'Population SDPs data completed with Population UN_PopDiv data completed with Population MI data'. || Population SSP2EU data: use past data from 'Population Eurostat data completed with Population WDI data completed with Population UN_PopDiv data completed with Population MI data', then the growth rates from the Wolrld Bank's PEAP until 2026, and then the growth rates from 'Population SSP2EU data completed with Population UN_PopDiv data completed with Population MI data'. For European countries, just glue past with future.
* unit: million || million || million
* origin: calcOutput(type = "Population", aggregate = FALSE, file = "population.csv") (madrat 3.3.3 | mrdrivers 1.2.0)
* creation date: Mon Jun 12 15:18:09 2023
dummy,dummy,pop_SSP1,pop_SSP2,pop_SSP3,pop_SSP4,pop_SSP5,pop_SDP,pop_SDP_EI,pop_SDP_MC,pop_SDP_RC,pop_SSP2EU
y2014,PNG,8.464153,8.464153,8.464153,8.464153,8.464153,8.464153,8.464153,8.464153,8.464153,8.464153
y2014,POL,38.011735,38.011735,38.011735,38.011735,38.011735,38.011735,38.011735,38.011735,38.011735,38.011735
y2014,PRI,3.534874,3.534874,3.534874,3.534874,3.534874,3.534874,3.534874,3.534874,3.534874,3.534874
y2014,PRK,25.126131,25.126131,25.126131,25.126131,25.126131,25.126131,25.126131,25.126131,25.126131,25.126131
y2014,PRT,10.401062,10.401062,10.401062,10.401062,10.401062,10.401062,10.401062,10.401062,10.401062,10.401062
y2014,PRY,6.090721,6.090721,6.090721,6.090721,6.090721,6.090721,6.090721,6.090721,6.090721,6.090721
y2014,PSE,4.173398,4.173398,4.173398,4.173398,4.173398,4.173398,4.173398,4.173398,4.173398,4.173398
y2014,PYF,0.289873,0.289873,0.289873,0.289873,0.289873,0.289873,0.289873,0.289873,0.289873,0.289873
y2014,QAT,2.214465,2.214465,2.214465,2.214465,2.214465,2.214465,2.214465,2.214465,2.214465,2.214465
y2014,REU,0.9146255,0.9146255,0.9146255,0.9146255,0.9146255,0.9146255,0.9146255,0.9146255,0.9146255,0.9146255
y2014,ROU,19.908979,19.908979,19.908979,19.908979,19.908979,19.908979,19.908979,19.908979,19.908979,19.908979
y2014,RUS,143.819667,143.819667,143.819667,143.819667,143.819667,143.819667,143.819667,143.819667,143.819667,143.819667
y2014,RWA,11.368451,11.368451,11.368451,11.368451,11.368451,11.368451,11.368451,11.368451,11.368451,11.368451
y2014,SAU,32.125564,32.125564,32.125564,32.125564,32.125564,32.125564,32.125564,32.125564,32.125564,32.125564
y2014,SDN,37.003245,37.003245,37.003245,37.003245,37.003245,37.003245,37.003245,37.003245,37.003245,37.003245
y2014,SEN,13.970308,13.970308,13.970308,13.970308,13.970308,13.970308,13.970308,13.970308,13.970308,13.970308
y2014,SGP,5.469724,5.469724,5.469724,5.469724,5.469724,5.469724,5.469724,5.469724,5.469724,5.469724
y2014,SGS,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05
y2014,SHN,0.005456,0.005456,0.005456,0.005456,0.005456,0.005456,0.005456,0.005456,0.005456,0.005456
y2014,SJM,0.002572,0.002572,0.002572,0.002572,0.002572,0.002572,0.002572,0.002572,0.002572,0.002572
y2014,SLB,0.597375,0.597375,0.597375,0.597375,0.597375,0.597375,0.597375,0.597375,0.597375,0.597375
y2014,SLE,7.140688,7.140688,7.140688,7.140688,7.140688,7.140688,7.140688,7.140688,7.140688,7.140688
y2014,SLV,6.209526,6.209526,6.209526,6.209526,6.209526,6.209526,6.209526,6.209526,6.209526,6.209526
y2014,SMR,0.033389,0.033389,0.033389,0.033389,0.033389,0.033389,0.033389,0.033389,0.033389,0.033389
y2014,SOM,13.309235,13.309235,13.309235,13.309235,13.309235,13.309235,13.309235,13.309235,13.309235,13.309235
y2014,SPM,0.005989,0.005989,0.005989,0.005989,0.005989,0.005989,0.005989,0.005989,0.005989,0.005989
y2014,SRB,8.943347,8.943347,8.943347,8.943347,8.943347,8.943347,8.943347,8.943347,8.943347,8.943347
y2014,SSD,11.213284,11.213284,11.213284,11.213284,11.213284,11.213284,11.213284,11.213284,11.213284,11.213284
y2014,STP,0.197497,0.197497,0.197497,0.197497,0.197497,0.197497,0.197497,0.197497,0.197497,0.197497
y2014,SUR,0.569682,0.569682,0.569682,0.569682,0.569682,0.569682,0.569682,0.569682,0.569682,0.569682
y2014,SVK,5.418649,5.418649,5.418649,5.418649,5.418649,5.418649,5.418649,5.418649,5.418649,5.418649
y2014,SVN,2.06198,2.06198,2.06198,2.06198,2.06198,2.06198,2.06198,2.06198,2.06198,2.06198
y2014,SWE,9.69611,9.69611,9.69611,9.69611,9.69611,9.69611,9.69611,9.69611,9.69611,9.69611
y2014,SWZ,1.125865,1.125865,1.125865,1.125865,1.125865,1.125865,1.125865,1.125865,1.125865,1.125865
y2014,SXM,0.037685,0.037685,0.037685,0.037685,0.037685,0.037685,0.037685,0.037685,0.037685,0.037685
y2014,SYC,0.091359,0.091359,0.091359,0.091359,0.091359,0.091359,0.091359,0.091359,0.091359,0.091359
y2014,SYR,20.072232,20.072232,20.072232,20.072232,20.072232,20.072232,20.072232,20.072232,20.072232,20.072232
y2014,TCA,0.034985,0.034985,0.034985,0.034985,0.034985,0.034985,0.034985,0.034985,0.034985,0.034985
y2014,TCD,13.697126,13.697126,13.697126,13.697126,13.697126,13.697126,13.697126,13.697126,13.697126,13.697126
y2014,TGO,7.288383,7.288383,7.288383,7.288383,7.288383,7.288383,7.288383,7.288383,7.288383,7.288383
y2014,THA,69.960943,69.960943,69.960943,69.960943,69.960943,69.960943,69.960943,69.960943,69.960943,69.960943
y2014,TJK,8.326348,8.326348,8.326348,8.326348,8.326348,8.326348,8.326348,8.326348,8.326348,8.326348
y2014,TKL,0.0014945,0.0014945,0.0014945,0.0014945,0.0014945,0.0014945,0.0014945,0.0014945,0.0014945,0.0014945
y2014,TKM,5.663152,5.663152,5.663152,5.663152,5.663152,5.663152,5.663152,5.663152,5.663152,5.663152
y2014,TLS,1.18483,1.18483,1.18483,1.18483,1.18483,1.18483,1.18483,1.18483,1.18483,1.18483
y2014,TON,0.106626,0.106626,0.106626,0.106626,0.106626,0.106626,0.106626,0.106626,0.106626,0.106626
y2014,TTO,1.450661,1.450661,1.450661,1.450661,1.450661,1.450661,1.450661,1.450661,1.450661,1.450661
y2014,TUN,11.428948,11.428948,11.428948,11.428948,11.428948,11.428948,11.428948,11.428948,11.428948,11.428948
y2014,TUR,78.112073,78.112073,78.112073,78.112073,78.112073,78.112073,78.112073,78.112073,78.112073,78.112073
y2014,TUV,0.010899,0.010899,0.010899,0.010899,0.010899,0.010899,0.010899,0.010899,0.010899,0.010899
y2014,TWN,23.4177295,23.4177295,23.4177295,23.4177295,23.4177295,23.4177295,23.4177295,23.4177295,23.4177295,23.4177295
y2014,TZA,50.814552,50.814552,50.814552,50.814552,50.814552,50.814552,50.814552,50.814552,50.814552,50.814552
y2014,UGA,36.336539,36.336539,36.336539,36.336539,36.336539,36.336539,36.336539,36.336539,36.336539,36.336539
y2014,UKR,45.272155,45.272155,45.272155,45.272155,45.272155,45.272155,45.272155,45.272155,45.272155,45.272155
y2014,UMI,3e-04,3e-04,3e-04,3e-04,3e-04,3e-04,3e-04,3e-04,3e-04,3e-04
y2014,URY,3.391662,3.391662,3.391662,3.391662,3.391662,3.391662,3.391662,3.391662,3.391662,3.391662
y2014,USA,318.386329,318.386329,318.386329,318.386329,318.386329,318.386329,318.386329,318.386329,318.386329,318.386329
y2014,UZB,30.7577,30.7577,30.7577,30.7577,30.7577,30.7577,30.7577,30.7577,30.7577,30.7577
y2014,VAT,0.0004794,0.0004794,0.0004794,0.0004794,0.0004794,0.0004794,0.0004794,0.0004794,0.0004794,0.0004794
y2014,VCT,0.106912,0.106912,0.106912,0.106912,0.106912,0.106912,0.106912,0.106912,0.106912,0.106912
y2014,VEN,30.193258,30.193258,30.193258,30.193258,30.193258,30.193258,30.193258,30.193258,30.193258,30.193258
y2014,VGB,0.028971,0.028971,0.028971,0.028971,0.028971,0.028971,0.028971,0.028971,0.028971,0.028971
y2014,VIR,0.107882,0.107882,0.107882,0.107882,0.107882,0.107882,0.107882,0.107882,0.107882,0.107882
y2014,VNM,91.235504,91.235504,91.235504,91.235504,91.235504,91.235504,91.235504,91.235504,91.235504,91.235504
y2014,VUT,0.269927,0.269927,0.269927,0.269927,0.269927,0.269927,0.269927,0.269927,0.269927,0.269927
y2014,WLF,0.0123075,0.0123075,0.0123075,0.0123075,0.0123075,0.0123075,0.0123075,0.0123075,0.0123075,0.0123075
y2014,WSM,0.201757,0.201757,0.201757,0.201757,0.201757,0.201757,0.201757,0.201757,0.201757,0.201757
y2014,YEM,27.753304,27.753304,27.753304,27.753304,27.753304,27.753304,27.753304,27.753304,27.753304,27.753304
y2014,ZAF,54.729551,54.729551,54.729551,54.729551,54.729551,54.729551,54.729551,54.729551,54.729551,54.729551
y2014,ZMB,15.737793,15.737793,15.737793,15.737793,15.737793,15.737793,15.737793,15.737793,15.737793,15.737793
y2014,ZWE,13.855753,13.855753,13.855753,13.855753,13.855753,13.855753,13.855753,13.855753,13.855753,13.855753
y2015,ABW,0.104257,0.104257,0.104257,0.104257,0.104257,0.104257,0.104257,0.104257,0.104257,0.104257
y2015,AFG,33.753499,33.753499,33.753499,33.753499,33.753499,33.753499,33.753499,33.753499,33.753499,33.753499
y2015,AGO,28.127721,28.127721,28.127721,28.127721,28.127721,28.127721,28.127721,28.127721,28.127721,28.127721
y2015,AIA,0.0145255,0.0145255,0.0145255,0.0145255,0.0145255,0.0145255,0.0145255,0.0145255,0.0145255,0.0145255
y2015,ALA,0.027871,0.027871,0.027871,0.027871,0.027871,0.027871,0.027871,0.027871,0.027871,0.027871
y2015,ALB,2.880703,2.880703,2.880703,2.880703,2.880703,2.880703,2.880703,2.880703,2.880703,2.880703
y2015,AND,0.071746,0.071746,0.071746,0.071746,0.071746,0.071746,0.071746,0.071746,0.071746,0.071746
y2015,ARE,8.916899,8.916899,8.916899,8.916899,8.916899,8.916899,8.916899,8.916899,8.916899,8.916899
y2015,ARG,43.131966,43.131966,43.131966,43.131966,43.131966,43.131966,43.131966,43.131966,43.131966,43.131966
y2015,ARM,2.878595,2.878595,2.878595,2.878595,2.878595,2.878595,2.878595,2.878595,2.878595,2.878595
y2015,ASM,0.051368,0.051368,0.051368,0.051368,0.051368,0.051368,0.051368,0.051368,0.051368,0.051368
y2015,ATA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
y2015,ATF,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015
y2015,ATG,0.089941,0.089941,0.089941,0.089941,0.089941,0.089941,0.089941,0.089941,0.089941,0.089941
y2015,AUS,23.815995,23.815995,23.815995,23.815995,23.815995,23.815995,23.815995,23.815995,23.815995,23.815995
y2015,AUT,8.642699,8.642699,8.642699,8.642699,8.642699,8.642699,8.642699,8.642699,8.642699,8.642699
y2015,AZE,9.649341,9.649341,9.649341,9.649341,9.649341,9.649341,9.649341,9.649341,9.649341,9.649341
y2015,BDI,10.727148,10.727148,10.727148,10.727148,10.727148,10.727148,10.727148,10.727148,10.727148,10.727148
y2015,BEL,11.274196,11.274196,11.274196,11.274196,11.274196,11.274196,11.274196,11.274196,11.274196,11.274196
y2015,BEN,10.932783,10.932783,10.932783,10.932783,10.932783,10.932783,10.932783,10.932783,10.932783,10.932783
y2015,BES,0.023164,0.023164,0.023164,0.023164,0.023164,0.023164,0.023164,0.023164,0.023164,0.023164
y2015,BFA,18.718019,18.718019,18.718019,18.718019,18.718019,18.718019,18.718019,18.718019,18.718019,18.718019
y2015,BGD,157.83,157.83,157.83,157.83,157.83,157.83,157.83,157.83,157.83,157.83
y2015,BGR,7.177991,7.177991,7.177991,7.177991,7.177991,7.177991,7.177991,7.177991,7.177991,7.177991
y2015,BHR,1.362142,1.362142,1.362142,1.362142,1.362142,1.362142,1.362142,1.362142,1.362142,1.362142
y2015,BHS,0.392697,0.392697,0.392697,0.392697,0.392697,0.392697,0.392697,0.392697,0.392697,0.392697
y2015,BIH,3.524324,3.524324,3.524324,3.524324,3.524324,3.524324,3.524324,3.524324,3.524324,3.524324
y2015,BLM,0.009643,0.009643,0.009643,0.009643,0.009643,0.009643,0.009643,0.009643,0.009643,0.009643
y2015,BLR,9.461076,9.461076,9.461076,9.461076,9.461076,9.461076,9.461076,9.461076,9.461076,9.461076
y2015,BLZ,0.359871,0.359871,0.359871,0.359871,0.359871,0.359871,0.359871,0.359871,0.359871,0.359871
y2015,BMU,0.065237,0.065237,0.065237,0.065237,0.065237,0.065237,0.065237,0.065237,0.065237,0.065237
y2015,BOL,11.090085,11.090085,11.090085,11.090085,11.090085,11.090085,11.090085,11.090085,11.090085,11.090085
y2015,BRA,205.188205,205.188205,205.188205,205.188205,205.188205,205.188205,205.188205,205.188205,205.188205,205.188205
y2015,BRB,0.278083,0.278083,0.278083,0.278083,0.278083,0.278083,0.278083,0.278083,0.278083,0.278083
y2015,BRN,0.421437,0.421437,0.421437,0.421437,0.421437,0.421437,0.421437,0.421437,0.421437,0.421437
y2015,BTN,0.743274,0.743274,0.743274,0.743274,0.743274,0.743274,0.743274,0.743274,0.743274,0.743274
y2015,BVT,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
y2015,BWA,2.305171,2.305171,2.305171,2.305171,2.305171,2.305171,2.305171,2.305171,2.305171,2.305171
y2015,CAF,4.819333,4.819333,4.819333,4.819333,4.819333,4.819333,4.819333,4.819333,4.819333,4.819333
y2015,CAN,35.702908,35.702908,35.702908,35.702908,35.702908,35.702908,35.702908,35.702908,35.702908,35.702908
y2015,CCK,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04
y2015,CHE,8.282396,8.282396,8.282396,8.282396,8.282396,8.282396,8.282396,8.282396,8.282396,8.282396
y2015,CHL,17.870124,17.870124,17.870124,17.870124,17.870124,17.870124,17.870124,17.870124,17.870124,17.870124
y2015,CHN,1379.86,1379.86,1379.86,1379.86,1379.86,1379.86,1379.86,1379.86,1379.86,1379.86
y2015,CIV,23.596741,23.596741,23.596741,23.596741,23.596741,23.596741,23.596741,23.596741,23.596741,23.596741
y2015,CMR,23.012646,23.012646,23.012646,23.012646,23.012646,23.012646,23.012646,23.012646,23.012646,23.012646
y2015,COD,78.656904,78.656904,78.656904,78.656904,78.656904,78.656904,78.656904,78.656904,78.656904,78.656904
y2015,COG,5.064386,5.064386,5.064386,5.064386,5.064386,5.064386,5.064386,5.064386,5.064386,5.064386
y2015,COK,0.0176955,0.0176955,0.0176955,0.0176955,0.0176955,0.0176955,0.0176955,0.0176955,0.0176955,0.0176955
y2015,COL,47.119728,47.119728,47.119728,47.119728,47.119728,47.119728,47.119728,47.119728,47.119728,47.119728
y2015,COM,0.730216,0.730216,0.730216,0.730216,0.730216,0.730216,0.730216,0.730216,0.730216,0.730216
y2015,CPV,0.552166,0.552166,0.552166,0.552166,0.552166,0.552166,0.552166,0.552166,0.552166,0.552166
y2015,CRI,4.895242,4.895242,4.895242,4.895242,4.895242,4.895242,4.895242,4.895242,4.895242,4.895242
y2015,CUB,11.339894,11.339894,11.339894,11.339894,11.339894,11.339894,11.339894,11.339894,11.339894,11.339894
y2015,CUW,0.15798,0.15798,0.15798,0.15798,0.15798,0.15798,0.15798,0.15798,0.15798,0.15798
y2015,CXR,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843,0.001843
y2015,CYM,0.060911,0.060911,0.060911,0.060911,0.060911,0.060911,0.060911,0.060911,0.060911,0.060911
y2015,CYP,1.18728,1.18728,1.18728,1.18728,1.18728,1.18728,1.18728,1.18728,1.18728,0.847664
y2015,CZE,10.546059,10.546059,10.546059,10.546059,10.546059,10.546059,10.546059,10.546059,10.546059,10.546059
y2015,DEU,81.686611,81.686611,81.686611,81.686611,81.686611,81.686611,81.686611,81.686611,81.686611,81.686611
y2015,DJI,1.006259,1.006259,1.006259,1.006259,1.006259,1.006259,1.006259,1.006259,1.006259,1.006259
y2015,DMA,0.070007,0.070007,0.070007,0.070007,0.070007,0.070007,0.070007,0.070007,0.070007,0.070007
y2015,DNK,5.683483,5.683483,5.683483,5.683483,5.683483,5.683483,5.683483,5.683483,5.683483,5.683483
y2015,DOM,10.405832,10.405832,10.405832,10.405832,10.405832,10.405832,10.405832,10.405832,10.405832,10.405832
y2015,DZA,39.543154,39.543154,39.543154,39.543154,39.543154,39.543154,39.543154,39.543154,39.543154,39.543154
y2015,ECU,16.195902,16.195902,16.195902,16.195902,16.195902,16.195902,16.195902,16.195902,16.195902,16.195902
y2015,EGY,97.723799,97.723799,97.723799,97.723799,97.723799,97.723799,97.723799,97.723799,97.723799,97.723799
y2015,ERI,3.340006,3.340006,3.340006,3.340006,3.340006,3.340006,3.340006,3.340006,3.340006,3.340006
y2015,ESH,0.4918075,0.4918075,0.4918075,0.4918075,0.4918075,0.4918075,0.4918075,0.4918075,0.4918075,0.4918075
y2015,ESP,46.444832,46.444832,46.444832,46.444832,46.444832,46.444832,46.444832,46.444832,46.444832,46.444832
y2015,EST,1.315407,1.315407,1.315407,1.315407,1.315407,1.315407,1.315407,1.315407,1.315407,1.315407
y2015,ETH,102.471895,102.471895,102.471895,102.471895,102.471895,102.471895,102.471895,102.471895,102.471895,102.471895
y2015,FIN,5.479531,5.479531,5.479531,5.479531,5.479531,5.479531,5.479531,5.479531,5.479531,5.479531
y2015,FJI,0.9172,0.9172,0.9172,0.9172,0.9172,0.9172,0.9172,0.9172,0.9172,0.9172
y2015,FLK,0.0034075,0.0034075,0.0034075,0.0034075,0.0034075,0.0034075,0.0034075,0.0034075,0.0034075,0.0034075
y2015,FRA,66.548272,66.548272,66.548272,66.548272,66.548272,66.548272,66.548272,66.548272,66.548272,66.548272
y2015,FRO,0.048816,0.048816,0.048816,0.048816,0.048816,0.048816,0.048816,0.048816,0.048816,0.048816
y2015,FSM,0.109462,0.109462,0.109462,0.109462,0.109462,0.109462,0.109462,0.109462,0.109462,0.109462
y2015,GAB,2.028517,2.028517,2.028517,2.028517,2.028517,2.028517,2.028517,2.028517,2.028517,2.028517
y2015,GBR,65.116219,65.116219,65.116219,65.116219,65.116219,65.116219,65.116219,65.116219,65.116219,65.116219
y2015,GEO,3.725276,3.725276,3.725276,3.725276,3.725276,3.725276,3.725276,3.725276,3.725276,3.725276
y2015,GGY,0.0615995,0.0615995,0.0615995,0.0615995,0.0615995,0.0615995,0.0615995,0.0615995,0.0615995,0.0615995
y2015,GHA,28.870939,28.870939,28.870939,28.870939,28.870939,28.870939,28.870939,28.870939,28.870939,28.870939
y2015,GIB,0.03252,0.03252,0.03252,0.03252,0.03252,0.03252,0.03252,0.03252,0.03252,0.03252
y2015,GIN,11.625998,11.625998,11.625998,11.625998,11.625998,11.625998,11.625998,11.625998,11.625998,11.625998
y2015,GLP,0.3988575,0.3988575,0.3988575,0.3988575,0.3988575,0.3988575,0.3988575,0.3988575,0.3988575,0.3988575
y2015,GMB,2.253133,2.253133,2.253133,2.253133,2.253133,2.253133,2.253133,2.253133,2.253133,2.253133
y2015,GNB,1.788919,1.788919,1.788919,1.788919,1.788919,1.788919,1.788919,1.788919,1.788919,1.788919
y2015,GNQ,1.346973,1.346973,1.346973,1.346973,1.346973,1.346973,1.346973,1.346973,1.346973,1.346973
y2015,GRC,10.820883,10.820883,10.820883,10.820883,10.820883,10.820883,10.820883,10.820883,10.820883,10.820883
y2015,GRD,0.11898,0.11898,0.11898,0.11898,0.11898,0.11898,0.11898,0.11898,0.11898,0.11898
y2015,GRL,0.056114,0.056114,0.056114,0.056114,0.056114,0.056114,0.056114,0.056114,0.056114,0.056114
y2015,GTM,15.567419,15.567419,15.567419,15.567419,15.567419,15.567419,15.567419,15.567419,15.567419,15.567419
y2015,GUF,0.257025,0.257025,0.257025,0.257025,0.257025,0.257025,0.257025,0.257025,0.257025,0.257025
y2015,GUM,0.167978,0.167978,0.167978,0.167978,0.167978,0.167978,0.167978,0.167978,0.167978,0.167978
y2015,GUY,0.755031,0.755031,0.755031,0.755031,0.755031,0.755031,0.755031,0.755031,0.755031,0.755031
y2015,HKG,7.2913,7.2913,7.2913,7.2913,7.2913,7.2913,7.2913,7.2913,7.2913,7.2913
y2015,HMD,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
y2015,HND,9.294505,9.294505,9.294505,9.294505,9.294505,9.294505,9.294505,9.294505,9.294505,9.294505
y2015,HRV,4.203604,4.203604,4.203604,4.203604,4.203604,4.203604,4.203604,4.203604,4.203604,4.207993
y2015,HTI,10.563757,10.563757,10.563757,10.563757,10.563757,10.563757,10.563757,10.563757,10.563757,10.563757
y2015,HUN,9.843028,9.843028,9.843028,9.843028,9.843028,9.843028,9.843028,9.843028,9.843028,9.843028
y2015,IDN,259.09197,259.09197,259.09197,259.09197,259.09197,259.09197,259.09197,259.09197,259.09197,259.09197
y2015,IMN,0.083593,0.083593,0.083593,0.083593,0.083593,0.083593,0.083593,0.083593,0.083593,0.083593
y2015,IND,1322.866505,1322.866505,1322.866505,1322.866505,1322.866505,1322.866505,1322.866505,1322.866505,1322.866505,1322.866505
y2015,IOT,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
y2015,IRL,4.701957,4.701957,4.701957,4.701957,4.701957,4.701957,4.701957,4.701957,4.701957,4.701957
y2015,IRN,81.790841,81.790841,81.790841,81.790841,81.790841,81.790841,81.790841,81.790841,81.790841,81.790841
y2015,IRQ,37.757813,37.757813,37.757813,37.757813,37.757813,37.757813,37.757813,37.757813,37.757813,37.757813
y2015,ISL,0.330815,0.330815,0.330815,0.330815,0.330815,0.330815,0.330815,0.330815,0.330815,0.330815
y2015,ISR,8.3801,8.3801,8.3801,8.3801,8.3801,8.3801,8.3801,8.3801,8.3801,8.3801
y2015,ITA,60.730582,60.730582,60.730582,60.730582,60.730582,60.730582,60.730582,60.730582,60.730582,60.730582
y2015,JAM,2.794445,2.794445,2.794445,2.794445,2.794445,2.794445,2.794445,2.794445,2.794445,2.794445
y2015,JEY,0.16219,0.16219,0.16219,0.16219,0.16219,0.16219,0.16219,0.16219,0.16219,0.16219
y2015,JOR,9.494246,9.494246,9.494246,9.494246,9.494246,9.494246,9.494246,9.494246,9.494246,9.494246
y2015,JPN,127.141,127.141,127.141,127.141,127.141,127.141,127.141,127.141,127.141,127.141
y2015,KAZ,17.542806,17.542806,17.542806,17.542806,17.542806,17.542806,17.542806,17.542806,17.542806,17.542806
y2015,KEN,46.851488,46.851488,46.851488,46.851488,46.851488,46.851488,46.851488,46.851488,46.851488,46.851488
y2015,KGZ,5.9569,5.9569,5.9569,5.9569,5.9569,5.9569,5.9569,5.9569,5.9569,5.9569
y2015,KHM,15.417523,15.417523,15.417523,15.417523,15.417523,15.417523,15.417523,15.417523,15.417523,15.417523
y2015,KIR,0.116707,0.116707,0.116707,0.116707,0.116707,0.116707,0.116707,0.116707,0.116707,0.116707
y2015,KNA,0.04779,0.04779,0.04779,0.04779,0.04779,0.04779,0.04779,0.04779,0.04779,0.04779
y2015,KOR,51.014947,51.014947,51.014947,51.014947,51.014947,51.014947,51.014947,51.014947,51.014947,51.014947
y2015,KWT,3.908743,3.908743,3.908743,3.908743,3.908743,3.908743,3.908743,3.908743,3.908743,3.908743
y2015,LAO,6.787419,6.787419,6.787419,6.787419,6.787419,6.787419,6.787419,6.787419,6.787419,6.787419
y2015,LBN,6.39894,6.39894,6.39894,6.39894,6.39894,6.39894,6.39894,6.39894,6.39894,6.39894
y2015,LBR,4.612329,4.612329,4.612329,4.612329,4.612329,4.612329,4.612329,4.612329,4.612329,4.612329
y2015,LBY,6.192235,6.192235,6.192235,6.192235,6.192235,6.192235,6.192235,6.192235,6.192235,6.192235
y2015,LCA,0.175623,0.175623,0.175623,0.175623,0.175623,0.175623,0.175623,0.175623,0.175623,0.175623
y2015,LIE,0.037355,0.037355,0.037355,0.037355,0.037355,0.037355,0.037355,0.037355,0.037355,0.037355
y2015,LKA,20.97,20.97,20.97,20.97,20.97,20.97,20.97,20.97,20.97,20.97
y2015,LSO,2.118521,2.118521,2.118521,2.118521,2.118521,2.118521,2.118521,2.118521,2.118521,2.118521
y2015,LTU,2.90491,2.90491,2.90491,2.90491,2.90491,2.90491,2.90491,2.90491,2.90491,2.90491
y2015,LUX,0.569604,0.569604,0.569604,0.569604,0.569604,0.569604,0.569604,0.569604,0.569604,0.569604
y2015,LVA,1.977527,1.977527,1.977527,1.977527,1.977527,1.977527,1.977527,1.977527,1.977527,1.977527
y2015,MAC,0.615239,0.615239,0.615239,0.615239,0.615239,0.615239,0.615239,0.615239,0.615239,0.615239
y2015,MAF,0.03502,0.03502,0.03502,0.03502,0.03502,0.03502,0.03502,0.03502,0.03502,0.03502
y2015,MAR,34.680458,34.680458,34.680458,34.680458,34.680458,34.680458,34.680458,34.680458,34.680458,34.680458
y2015,MCO,0.03676,0.03676,0.03676,0.03676,0.03676,0.03676,0.03676,0.03676,0.03676,0.03676
y2015,MDA,2.835978,2.835978,2.835978,2.835978,2.835978,2.835978,2.835978,2.835978,2.835978,2.835978
y2015,MDG,24.850912,24.850912,24.850912,24.850912,24.850912,24.850912,24.850912,24.850912,24.850912,24.850912
