Time,Region,value
2075,EUR,29.373105
2075,NEU,2.028959
2075,MEA,2.60656
2075,REF,1.522437
2075,CAZ,4.059167
2075,CHA,0.935958
2075,IND,0.624371
2075,JPN,2.300447
2075,USA,18.417463
2076,LAM,9.02668899999999
2076,OAS,6.992044
2076,SSA,2.381368
2076,EUR,29.373105
2076,NEU,2.028959
2076,MEA,2.60656
2076,REF,1.522437
2076,CAZ,4.059167
2076,CHA,0.935958
2076,IND,0.624371
2076,JPN,2.300447
2076,USA,18.417463
2077,LAM,9.02668899999999
2077,OAS,6.992044
2077,SSA,2.381368
2077,EUR,29.373105
2077,NEU,2.028959
2077,MEA,2.60656
2077,REF,1.522437
2077,CAZ,4.059167
2077,CHA,0.935958
2077,IND,0.624371
2077,JPN,2.300447
2077,USA,18.417463
2078,LAM,9.02668899999999
2078,OAS,6.992044
2078,SSA,2.381368
2078,EUR,29.373105
2078,NEU,2.028959
2078,MEA,2.60656
2078,REF,1.522437
2078,CAZ,4.059167
2078,CHA,0.935958
2078,IND,0.624371
2078,JPN,2.300447
2078,USA,18.417463
2079,LAM,9.02668899999999
2079,OAS,6.992044
2079,SSA,2.381368
2079,EUR,29.373105
2079,NEU,2.028959
2079,MEA,2.60656
2079,REF,1.522437
2079,CAZ,4.059167
2079,CHA,0.935958
2079,IND,0.624371
2079,JPN,2.300447
2079,USA,18.417463
2080,LAM,9.02668899999999
2080,OAS,6.992044
2080,SSA,2.381368
2080,EUR,29.373105
2080,NEU,2.028959
2080,MEA,2.60656
2080,REF,1.522437
2080,CAZ,4.059167
2080,CHA,0.935958
2080,IND,0.624371
2080,JPN,2.300447
2080,USA,18.417463
2081,LAM,9.02668899999999
2081,OAS,6.992044
2081,SSA,2.381368
2081,EUR,29.373105
2081,NEU,2.028959
2081,MEA,2.60656
2081,REF,1.522437
2081,CAZ,4.059167
2081,CHA,0.935958
2081,IND,0.624371
2081,JPN,2.300447
2081,USA,18.417463
2082,LAM,9.02668899999999
2082,OAS,6.992044
2082,SSA,2.381368
2082,EUR,29.373105
2082,NEU,2.028959
2082,MEA,2.60656
2082,REF,1.522437
2082,CAZ,4.059167
2082,CHA,0.935958
2082,IND,0.624371
2082,JPN,2.300447
2082,USA,18.417463
2083,LAM,9.02668899999999
2083,OAS,6.992044
2083,SSA,2.381368
2083,EUR,29.373105
2083,NEU,2.028959
2083,MEA,2.60656
2083,REF,1.522437
2083,CAZ,4.059167
2083,CHA,0.935958
2083,IND,0.624371
2083,JPN,2.300447
2083,USA,18.417463
2084,LAM,9.02668899999999
2084,OAS,6.992044
2084,SSA,2.381368
2084,EUR,29.373105
2084,NEU,2.028959
2084,MEA,2.60656
2084,REF,1.522437
2084,CAZ,4.059167
2084,CHA,0.935958
2084,IND,0.624371
2084,JPN,2.300447
2084,USA,18.417463
2085,LAM,9.02668899999999
2085,OAS,6.992044
2085,SSA,2.381368
2085,EUR,29.373105
2085,NEU,2.028959
2085,MEA,2.60656
2085,REF,1.522437
2085,CAZ,4.059167
2085,CHA,0.935958
2085,IND,0.624371
2085,JPN,2.300447
2085,USA,18.417463
2086,LAM,9.02668899999999
2086,OAS,6.992044
2086,SSA,2.381368
2086,EUR,29.373105
2086,NEU,2.028959
2086,MEA,2.60656
2086,REF,1.522437
2086,CAZ,4.059167
2086,CHA,0.935958
